order_id,order_date,customer,country,channel,sku,units_ordered,order_value_eur,fulfilment_status,fulfilment_date,notes
ORD-2025-05595,2025-02-23,Coop Group,EU,EDI,DP1000-FR,63,394.43,FULFILLED,2025-02-27,
ORD-2025-03372,2025-09-16,dm (Drogerie Markt),DE,EDI,AL180-EU,731,3498.76,FULFILLED,2025-09-18,
ORD-2025-01925,2025-06-23,Tesco UK,UK,EDI,DP1000-FR,1200,19593.84,FULFILLED,2025-06-24,
ORD-2025-04388,2025-08-29,Mercadona,ES,EDI,MG375-FR,1923,34532.71,FULFILLED,2025-08-31,
ORD-2025-00293,2025-01-07,dm (Drogerie Markt),DE,EDI,FX60-UK,1070,6276.57,FULFILLED,2025-01-09,
ORD-2025-00676,2025-07-10,E.Leclerc,FR,EDI,BS10-DE,1984,5205.35,NOT_FULFILLED,,
ORD-2025-00883,2025-03-15,E.Leclerc,FR,EDI,BS10-DE,59,783.55,FULFILLED,2025-03-17,
ORD-2025-07656,2025-01-23,dm (Drogerie Markt),DE,Email,BS10-DE,1543,14925.98,FULFILLED,2025-01-25,
ORD-2025-02265,2025-01-09,Carrefour France,FR,EDI,BS10-DE,1421,18808.83,FULFILLED,2025-01-10,
ORD-2025-05056,2025-03-23,Lidl Europe,EU,EDI,DP500-FR,1851,20246.91,FULFILLED,2025-03-24,
ORD-2025-05604,2025-01-12,Mercadona,ES,EDI,DP500-FR,1070,14162.47,FULFILLED,2025-01-15,
ORD-2025-01686,2025-03-24,Lidl Europe,EU,EDI,DP1000-FR,482,2466.24,FULFILLED,2025-03-29,
ORD-2025-02108,2025-04-14,E.Leclerc,FR,EDI,DP1000-FR,1628,23898.78,FULFILLED,2025-04-16,
ORD-2025-05991,2025-06-22,Mercadona,ES,Manual,AL180-EU,414,1504.6,FULFILLED,2025-06-25,
ORD-2025-02357,2025-03-29,Coop Group,EU,EDI,DP500-FR,1877,6952.55,FULFILLED,2025-04-02,
ORD-2025-01699,2025-03-09,dm (Drogerie Markt),DE,EDI,DP500-FR,1019,9565.95,FULFILLED,2025-03-13,
ORD-2025-03964,2025-06-23,Coop Group,EU,EDI,AL180-EU,220,1048.06,FULFILLED,2025-06-25,
ORD-2025-06952,2025-09-02,E.Leclerc,FR,Manual,FX60-UK,1675,29445.02,NOT_FULFILLED,,
ORD-2025-02144,2025-08-26,Lidl Europe,EU,EDI,CAD400-FR,353,4955.67,FULFILLED,2025-08-30,
ORD-2025-01552,2025-02-02,Mercadona,ES,EDI,MG375-FR,1020,16259.66,FULFILLED,2025-02-03,
ORD-2025-04186,2025-01-29,E.Leclerc,FR,EDI,DP500-FR,1421,6464.74,FULFILLED,2025-02-03,
ORD-2025-02934,2025-03-05,Boots UK,UK,EDI,MG375-FR,1302,21145.51,FULFILLED,2025-03-08,
ORD-2025-02410,2025-11-21,dm (Drogerie Markt),DE,EDI,BS10-DE,56,743.72,FULFILLED,2025-11-23,
ORD-2025-05168,2025-11-02,Mercadona,ES,EDI,MG375-FR,1117,5437.65,FULFILLED,2025-11-04,
ORD-2025-06880,2025-05-05,E.Leclerc,FR,Manual,AL120-EU,1607,4457.5,FULFILLED,2025-05-10,
ORD-2025-05662,2025-03-21,Lidl Europe,EU,EDI,DP500-FR,1236,6176.18,FULFILLED,2025-03-23,
ORD-2025-00777,2025-02-03,Boots UK,UK,EDI,FX60-UK,1870,27539.09,NOT_FULFILLED,,
ORD-2025-00608,2025-09-18,Coop Group,EU,EDI,DP500-FR,334,2497.45,FULFILLED,2025-09-22,
ORD-2025-00993,2025-06-02,Carrefour France,FR,EDI,AL120-EU,895,12192.9,NOT_FULFILLED,,
ORD-2025-05651,2025-06-29,dm (Drogerie Markt),DE,EDI,BS10-DE,1560,10344.08,FULFILLED,2025-07-04,
ORD-2025-05851,2025-04-18,Carrefour France,FR,Manual,AL180-EU,964,16832.61,FULFILLED,2025-04-23,
ORD-2025-06330,2025-09-02,Boots UK,UK,Manual,CAD400-FR,1245,13842.32,FULFILLED,2025-09-05,
ORD-2025-02011,2025-01-11,dm (Drogerie Markt),DE,EDI,CAD400-FR,1705,26625.28,FULFILLED,2025-01-12,
ORD-2025-04045,2025-06-16,dm (Drogerie Markt),DE,EDI,AL180-EU,663,8028.44,NOT_FULFILLED,,
ORD-2025-04953,2025-07-21,Lidl Europe,EU,EDI,MG375-FR,1157,11053.87,FULFILLED,2025-07-24,
ORD-2025-07070,2025-12-03,Coop Group,EU,Manual,BS10-DE,551,4275.12,FULFILLED,2025-12-07,
ORD-2025-01183,2025-08-13,E.Leclerc,FR,EDI,AL120-EU,632,5949.71,FULFILLED,2025-08-15,
ORD-2025-01372,2025-04-23,dm (Drogerie Markt),DE,EDI,CAD400-FR,1993,11928.07,FULFILLED,2025-04-27,
ORD-2025-00536,2025-11-06,Carrefour France,FR,EDI,CAD400-FR,1420,21662.54,NOT_FULFILLED,,
ORD-2025-03869,2025-01-15,Coop Group,EU,EDI,DP1000-FR,676,9919.15,NOT_FULFILLED,,
ORD-2025-03930,2025-02-18,dm (Drogerie Markt),DE,EDI,MG375-FR,1939,28575.19,FULFILLED,2025-02-21,
ORD-2025-04829,2025-12-02,Mercadona,ES,EDI,DP1000-FR,1481,16074.5,FULFILLED,2025-12-06,
ORD-2025-00889,2025-07-21,E.Leclerc,FR,EDI,DP500-FR,334,2349.99,FULFILLED,2025-07-25,
ORD-2025-01856,2025-01-23,Tesco UK,UK,EDI,FX60-UK,1781,22875.22,FULFILLED,2025-01-27,
ORD-2025-07693,2025-02-28,E.Leclerc,FR,Email,CAD400-FR,1827,5234.76,FULFILLED,2025-03-03,
ORD-2025-02984,2025-06-24,Coop Group,EU,EDI,BS10-DE,1930,20537.66,FULFILLED,2025-06-27,
ORD-2025-04188,2025-04-24,E.Leclerc,FR,EDI,BS10-DE,448,5242.96,NOT_FULFILLED,,
ORD-2025-05042,2025-06-28,Lidl Europe,EU,EDI,MG375-FR,406,4981.85,FULFILLED,2025-06-29,
ORD-2025-04616,2025-04-05,Lidl Europe,EU,EDI,MG375-FR,1106,6005.68,NOT_FULFILLED,,
ORD-2025-03871,2025-04-26,Coop Group,EU,EDI,BS10-DE,1758,11460.92,FULFILLED,2025-04-30,
ORD-2025-02450,2025-07-05,Mercadona,ES,EDI,FX60-UK,77,1359.43,FULFILLED,2025-07-07,
ORD-2025-00738,2025-01-09,Carrefour France,FR,EDI,DP500-FR,1990,29251.64,NOT_FULFILLED,,
ORD-2025-08287,2025-07-17,Coop Group,EU,Fax,FX60-UK,734,8497.1,FULFILLED,2025-07-22,
ORD-2025-03970,2025-10-02,Coop Group,EU,EDI,DP1000-FR,693,7858.46,FULFILLED,2025-10-07,
ORD-2025-07377,2025-03-16,Lidl Europe,EU,Manual,BS10-DE,1906,30693.98,FULFILLED,2025-03-20,
ORD-2025-03732,2025-05-03,Tesco UK,UK,EDI,AL120-EU,1029,8828.55,FULFILLED,2025-05-06,
ORD-2025-01680,2025-04-05,dm (Drogerie Markt),DE,EDI,BS10-DE,628,3090.36,NOT_FULFILLED,,
ORD-2025-01335,2025-03-08,E.Leclerc,FR,EDI,CAD400-FR,1003,6316.89,FULFILLED,2025-03-13,
ORD-2025-05441,2025-05-11,E.Leclerc,FR,EDI,DP500-FR,232,3970.58,FULFILLED,2025-05-15,
ORD-2025-04840,2025-06-19,E.Leclerc,FR,EDI,CAD400-FR,778,9347.01,FULFILLED,2025-06-21,
ORD-2025-07228,2025-12-09,E.Leclerc,FR,Manual,BS10-DE,423,5143.34,FULFILLED,2025-12-11,
ORD-2025-01892,2025-09-01,Coop Group,EU,EDI,MG375-FR,1182,7354.27,FULFILLED,2025-09-02,
ORD-2025-03213,2025-08-08,Boots UK,UK,EDI,AL180-EU,55,166.07,FULFILLED,2025-08-11,
ORD-2025-07178,2025-11-17,Carrefour France,FR,Manual,DP500-FR,404,7165.5,FULFILLED,2025-11-19,
ORD-2025-02662,2025-09-30,E.Leclerc,FR,EDI,MG375-FR,1458,23766.52,FULFILLED,2025-10-05,
ORD-2025-02100,2025-09-04,E.Leclerc,FR,EDI,BS10-DE,384,5275.49,FULFILLED,2025-09-09,
ORD-2025-07720,2025-05-16,Lidl Europe,EU,Email,AL180-EU,352,5274.67,FULFILLED,2025-05-19,
ORD-2025-06962,2025-08-11,Mercadona,ES,Manual,DP1000-FR,1404,9052.38,FULFILLED,2025-08-13,
ORD-2025-04428,2025-02-14,Tesco UK,UK,EDI,BS10-DE,1937,26587.9,FULFILLED,2025-02-19,
ORD-2025-06253,2025-01-09,Carrefour France,FR,Manual,AL120-EU,610,2370.82,FULFILLED,2025-01-12,
ORD-2025-01627,2025-01-03,Tesco UK,UK,EDI,CAD400-FR,776,12234.33,FULFILLED,2025-01-08,
ORD-2025-00030,2025-09-17,Lidl Europe,EU,EDI,BS10-DE,953,15837.92,FULFILLED,2025-09-20,
ORD-2025-05471,2025-05-07,Boots UK,UK,EDI,BS10-DE,1733,20225.22,NOT_FULFILLED,,
ORD-2025-01551,2025-11-20,dm (Drogerie Markt),DE,EDI,MG375-FR,61,620.22,NOT_FULFILLED,,
ORD-2025-02099,2025-06-22,Coop Group,EU,EDI,CAD400-FR,63,444.57,FULFILLED,2025-06-23,
ORD-2025-02994,2025-12-08,Mercadona,ES,EDI,CAD400-FR,1996,14403.6,FULFILLED,2025-12-11,
ORD-2025-03925,2025-09-11,Carrefour France,FR,EDI,FX60-UK,1013,13552.19,FULFILLED,2025-09-15,
ORD-2025-07732,2025-09-27,Carrefour France,FR,Email,FX60-UK,1263,9571.83,FULFILLED,2025-10-01,
ORD-2025-08112,2025-10-19,Carrefour France,FR,Email,AL180-EU,295,3470.14,FULFILLED,2025-10-24,
ORD-2025-04850,2025-02-16,Boots UK,UK,EDI,BS10-DE,628,4198.05,FULFILLED,2025-02-18,
ORD-2025-03091,2025-04-16,Coop Group,EU,EDI,AL180-EU,93,285.92,NOT_FULFILLED,,
ORD-2025-03425,2025-05-17,Tesco UK,UK,EDI,CAD400-FR,1096,17825.27,FULFILLED,2025-05-21,
ORD-2025-04699,2025-10-13,Boots UK,UK,EDI,AL180-EU,1750,11972.36,FULFILLED,2025-10-17,
ORD-2025-05110,2025-10-01,Coop Group,EU,EDI,AL120-EU,978,10780.13,NOT_FULFILLED,,
ORD-2025-07917,2025-07-02,Tesco UK,UK,Email,AL120-EU,1888,26935.17,FULFILLED,2025-07-05,
ORD-2025-05564,2025-08-14,Mercadona,ES,EDI,AL120-EU,1447,9071.79,FULFILLED,2025-08-15,
ORD-2025-08336,2025-06-13,Boots UK,UK,Fax,AL180-EU,274,1392.27,FULFILLED,2025-06-17,
ORD-2025-05225,2025-10-29,Boots UK,UK,EDI,FX60-UK,105,990.43,FULFILLED,2025-10-31,
ORD-2025-02937,2025-10-09,Boots UK,UK,EDI,BS10-DE,1518,13177.58,FULFILLED,2025-10-13,
ORD-2025-00182,2025-02-06,E.Leclerc,FR,EDI,DP1000-FR,603,3433.97,FULFILLED,2025-02-10,
ORD-2025-06641,2025-06-24,dm (Drogerie Markt),DE,Manual,DP1000-FR,1836,32062.25,FULFILLED,2025-06-29,
ORD-2025-07380,2025-10-22,Lidl Europe,EU,Manual,MG375-FR,1037,12649.09,FULFILLED,2025-10-25,
ORD-2025-06276,2025-02-21,Coop Group,EU,Manual,BS10-DE,1366,10500.68,NOT_FULFILLED,,
ORD-2025-03037,2025-10-11,dm (Drogerie Markt),DE,EDI,MG375-FR,91,1063.67,FULFILLED,2025-10-14,
ORD-2025-07020,2025-10-19,Mercadona,ES,Manual,MG375-FR,1265,18296.18,FULFILLED,2025-10-22,
ORD-2025-05819,2025-12-06,Coop Group,EU,Manual,MG375-FR,1430,25731.65,FULFILLED,2025-12-07,
ORD-2025-01579,2025-03-11,Mercadona,ES,EDI,DP1000-FR,800,11936.15,FULFILLED,2025-03-15,
ORD-2025-01676,2025-11-12,Tesco UK,UK,EDI,AL180-EU,636,6858.4,FULFILLED,2025-11-16,
ORD-2025-05261,2025-12-08,Boots UK,UK,EDI,DP1000-FR,358,1130.09,NOT_FULFILLED,,
ORD-2025-00687,2025-10-31,Mercadona,ES,EDI,DP1000-FR,1667,25332.46,FULFILLED,2025-11-04,
ORD-2025-02249,2025-04-06,Lidl Europe,EU,EDI,MG375-FR,531,8348.92,FULFILLED,2025-04-07,
ORD-2025-00061,2025-06-14,Mercadona,ES,EDI,AL120-EU,1867,18842.76,FULFILLED,2025-06-19,
ORD-2025-04168,2025-04-07,dm (Drogerie Markt),DE,EDI,MG375-FR,1652,18504.38,FULFILLED,2025-04-12,
ORD-2025-07810,2025-04-06,Coop Group,EU,Email,AL180-EU,1575,26327.62,NOT_FULFILLED,,
ORD-2025-05968,2025-12-19,Carrefour France,FR,Manual,DP1000-FR,63,1120.35,FULFILLED,2025-12-23,
ORD-2025-01573,2025-12-15,Mercadona,ES,EDI,AL180-EU,942,7227.47,FULFILLED,2025-12-20,
ORD-2025-07464,2025-04-24,Coop Group,EU,Manual,DP1000-FR,413,4127.03,FULFILLED,2025-04-25,
ORD-2025-07143,2025-03-10,Coop Group,EU,Manual,CAD400-FR,1736,19953.55,FULFILLED,2025-03-15,
ORD-2025-05055,2025-07-26,Carrefour France,FR,EDI,AL120-EU,1598,25708.98,FULFILLED,2025-07-27,
ORD-2025-05484,2025-01-27,Mercadona,ES,EDI,BS10-DE,1092,15366.48,FULFILLED,2025-01-28,
ORD-2025-02107,2025-07-26,Lidl Europe,EU,EDI,CAD400-FR,338,1843.23,FULFILLED,2025-07-28,
ORD-2025-04946,2025-05-04,Boots UK,UK,EDI,DP500-FR,1587,22680.04,NOT_FULFILLED,,
ORD-2025-00043,2025-06-04,dm (Drogerie Markt),DE,EDI,AL180-EU,597,10193.53,FULFILLED,2025-06-06,
ORD-2025-07014,2025-05-17,Mercadona,ES,Manual,DP500-FR,356,6142.23,FULFILLED,2025-05-21,
ORD-2025-04185,2025-02-15,Carrefour France,FR,EDI,MG375-FR,701,12219.66,FULFILLED,2025-02-16,
ORD-2025-00875,2025-01-21,Tesco UK,UK,EDI,BS10-DE,1497,15286.65,NOT_FULFILLED,,
ORD-2025-01439,2025-10-17,Tesco UK,UK,EDI,AL180-EU,468,4327.41,NOT_FULFILLED,,
ORD-2025-03999,2025-03-21,E.Leclerc,FR,EDI,CAD400-FR,1050,5907.09,FULFILLED,2025-03-24,
ORD-2025-00652,2025-12-07,Lidl Europe,EU,EDI,BS10-DE,400,3550.56,FULFILLED,2025-12-08,
ORD-2025-00348,2025-02-05,Lidl Europe,EU,EDI,AL180-EU,1284,10121.42,FULFILLED,2025-02-09,
ORD-2025-03465,2025-09-24,dm (Drogerie Markt),DE,EDI,DP500-FR,1695,25994.21,FULFILLED,2025-09-26,
ORD-2025-02515,2025-03-08,dm (Drogerie Markt),DE,EDI,AL120-EU,1658,14664.99,FULFILLED,2025-03-12,
ORD-2025-03769,2025-12-13,dm (Drogerie Markt),DE,EDI,FX60-UK,261,3734.94,FULFILLED,2025-12-17,
ORD-2025-00894,2025-08-29,E.Leclerc,FR,EDI,DP1000-FR,1996,7466.11,FULFILLED,2025-09-03,
ORD-2025-07614,2025-11-13,Coop Group,EU,Email,AL180-EU,1507,17130.52,FULFILLED,2025-11-18,
ORD-2025-02643,2025-06-06,Carrefour France,FR,EDI,AL180-EU,997,12554.44,FULFILLED,2025-06-10,
ORD-2025-05752,2025-06-26,Lidl Europe,EU,Manual,BS10-DE,483,3479.26,FULFILLED,2025-07-01,
ORD-2025-03422,2025-08-08,Boots UK,UK,EDI,FX60-UK,1009,12311.56,FULFILLED,2025-08-09,
ORD-2025-00053,2025-06-11,Tesco UK,UK,EDI,DP500-FR,1559,23093.16,FULFILLED,2025-06-14,
ORD-2025-07748,2025-08-20,Coop Group,EU,Email,BS10-DE,1908,12911.88,FULFILLED,2025-08-22,
ORD-2025-05461,2025-03-25,Carrefour France,FR,EDI,AL120-EU,1009,16457.38,FULFILLED,2025-03-29,
ORD-2025-05536,2025-04-18,Tesco UK,UK,EDI,DP500-FR,1074,17327.41,NOT_FULFILLED,,
ORD-2025-07790,2025-11-15,E.Leclerc,FR,Email,FX60-UK,1123,14085.38,FULFILLED,2025-11-20,
ORD-2025-04969,2025-04-14,dm (Drogerie Markt),DE,EDI,CAD400-FR,1820,7186.48,FULFILLED,2025-04-15,
ORD-2025-03802,2025-02-28,Tesco UK,UK,EDI,FX60-UK,608,2741.0,FULFILLED,2025-03-01,
ORD-2025-01682,2025-10-12,Coop Group,EU,EDI,CAD400-FR,1875,30265.84,FULFILLED,2025-10-15,
ORD-2025-07191,2025-02-22,E.Leclerc,FR,Manual,FX60-UK,1472,26068.54,FULFILLED,2025-02-24,
ORD-2025-04160,2025-03-09,Mercadona,ES,EDI,CAD400-FR,1469,11273.62,FULFILLED,2025-03-11,
ORD-2025-03546,2025-07-27,Carrefour France,FR,EDI,AL120-EU,1845,23566.13,FULFILLED,2025-07-28,
ORD-2025-08320,2025-12-12,Coop Group,EU,Fax,BS10-DE,1002,11054.31,FULFILLED,2025-12-13,
ORD-2025-04793,2025-07-16,Coop Group,EU,EDI,AL180-EU,906,10802.63,FULFILLED,2025-07-18,
ORD-2025-05249,2025-09-05,Tesco UK,UK,EDI,BS10-DE,2000,8034.92,FULFILLED,2025-09-09,
ORD-2025-02529,2025-04-01,Carrefour France,FR,EDI,CAD400-FR,1521,8882.32,NOT_FULFILLED,,
ORD-2025-06563,2025-04-14,Lidl Europe,EU,Manual,AL180-EU,382,6031.21,FULFILLED,2025-04-16,
ORD-2025-00755,2025-04-25,Tesco UK,UK,EDI,AL180-EU,67,1009.26,FULFILLED,2025-04-29,
ORD-2025-06129,2025-06-08,Boots UK,UK,Manual,AL180-EU,782,9436.16,FULFILLED,2025-06-12,
ORD-2025-03115,2025-02-10,dm (Drogerie Markt),DE,EDI,DP1000-FR,1936,31491.16,FULFILLED,2025-02-13,
ORD-2025-05384,2025-09-07,Mercadona,ES,EDI,AL180-EU,1711,24478.65,FULFILLED,2025-09-09,
ORD-2025-04223,2025-11-18,Tesco UK,UK,EDI,DP500-FR,1481,23144.59,FULFILLED,2025-11-22,
ORD-2025-05026,2025-06-18,Lidl Europe,EU,EDI,DP1000-FR,1942,9864.62,FULFILLED,2025-06-22,
ORD-2025-05992,2025-10-11,Mercadona,ES,Manual,DP1000-FR,1036,10380.38,FULFILLED,2025-10-16,
ORD-2025-00520,2025-06-09,Coop Group,EU,EDI,BS10-DE,574,3984.75,FULFILLED,2025-06-13,
ORD-2025-00147,2025-03-23,Mercadona,ES,EDI,FX60-UK,1396,11432.03,FULFILLED,2025-03-27,
ORD-2025-00315,2025-10-26,Coop Group,EU,EDI,AL120-EU,1917,9197.75,NOT_FULFILLED,,
ORD-2025-08088,2025-05-31,Coop Group,EU,Email,DP1000-FR,187,1379.7,FULFILLED,2025-06-02,
ORD-2025-00291,2025-09-09,dm (Drogerie Markt),DE,EDI,CAD400-FR,1740,30386.82,FULFILLED,2025-09-13,
ORD-2025-02463,2025-08-26,E.Leclerc,FR,EDI,AL120-EU,1412,10899.29,FULFILLED,2025-08-27,
ORD-2025-01201,2025-01-04,Boots UK,UK,EDI,CAD400-FR,910,12440.61,FULFILLED,2025-01-08,
ORD-2025-06086,2025-09-25,Boots UK,UK,Manual,DP1000-FR,1453,15961.7,FULFILLED,2025-09-29,
ORD-2025-05781,2025-05-11,Carrefour France,FR,Manual,AL120-EU,1540,16075.35,NOT_FULFILLED,,
ORD-2025-04265,2025-07-07,dm (Drogerie Markt),DE,EDI,AL180-EU,1327,16025.75,FULFILLED,2025-07-11,
ORD-2025-00486,2025-10-17,Mercadona,ES,EDI,FX60-UK,274,1517.61,FULFILLED,2025-10-19,
ORD-2025-07915,2025-12-04,Mercadona,ES,Email,MG375-FR,1216,5860.85,FULFILLED,2025-12-05,
ORD-2025-04813,2025-04-18,Boots UK,UK,EDI,AL180-EU,1085,7289.63,NOT_FULFILLED,,
ORD-2025-05999,2025-04-15,Tesco UK,UK,Manual,DP1000-FR,654,11591.41,FULFILLED,2025-04-20,
ORD-2025-02467,2025-02-17,Tesco UK,UK,EDI,BS10-DE,450,6223.69,FULFILLED,2025-02-20,
ORD-2025-04665,2025-10-16,Mercadona,ES,EDI,MG375-FR,390,6124.98,NOT_FULFILLED,,
ORD-2025-07966,2025-08-15,E.Leclerc,FR,Email,DP1000-FR,563,8990.41,FULFILLED,2025-08-20,
ORD-2025-06257,2025-06-13,Mercadona,ES,Manual,MG375-FR,682,5079.44,NOT_FULFILLED,,
ORD-2025-07233,2025-02-12,Carrefour France,FR,Manual,DP500-FR,1355,7832.26,FULFILLED,2025-02-15,
ORD-2025-01783,2025-04-02,dm (Drogerie Markt),DE,EDI,DP500-FR,135,2189.47,NOT_FULFILLED,,
ORD-2025-07401,2025-03-29,Lidl Europe,EU,Manual,AL180-EU,1794,8276.97,FULFILLED,2025-03-31,
ORD-2025-04621,2025-02-22,Tesco UK,UK,EDI,DP1000-FR,656,10677.32,FULFILLED,2025-02-26,
ORD-2025-01478,2025-06-22,Coop Group,EU,EDI,BS10-DE,1283,14518.5,NOT_FULFILLED,,
ORD-2025-02586,2025-09-06,E.Leclerc,FR,EDI,DP500-FR,702,12135.14,FULFILLED,2025-09-09,
ORD-2025-07870,2025-10-30,Lidl Europe,EU,Email,FX60-UK,735,10169.83,FULFILLED,2025-11-04,
ORD-2025-05632,2025-10-27,Boots UK,UK,EDI,FX60-UK,602,7271.44,FULFILLED,2025-10-30,
ORD-2025-07880,2025-02-15,Mercadona,ES,Email,DP500-FR,1775,11929.63,FULFILLED,2025-02-18,
ORD-2025-04343,2025-02-06,Tesco UK,UK,EDI,FX60-UK,1577,5918.23,FULFILLED,2025-02-11,
ORD-2025-04151,2025-06-08,Boots UK,UK,EDI,AL120-EU,1277,8583.55,FULFILLED,2025-06-09,
ORD-2025-04293,2025-11-07,Tesco UK,UK,EDI,MG375-FR,1454,5438.19,NOT_FULFILLED,,
ORD-2025-06063,2025-09-28,E.Leclerc,FR,Manual,FX60-UK,751,9163.53,FULFILLED,2025-09-29,
ORD-2025-00688,2025-04-07,Boots UK,UK,EDI,MG375-FR,1692,5060.46,NOT_FULFILLED,,
ORD-2025-04658,2025-01-14,Carrefour France,FR,EDI,CAD400-FR,1215,15559.9,FULFILLED,2025-01-16,
ORD-2025-03074,2025-09-10,Coop Group,EU,EDI,DP500-FR,130,2324.13,FULFILLED,2025-09-14,
ORD-2025-05559,2025-07-17,Lidl Europe,EU,EDI,DP1000-FR,851,10335.74,FULFILLED,2025-07-22,
ORD-2025-00228,2025-10-24,dm (Drogerie Markt),DE,EDI,FX60-UK,1483,23180.1,FULFILLED,2025-10-25,
ORD-2025-08180,2025-07-20,Tesco UK,UK,Email,DP1000-FR,571,7632.34,FULFILLED,2025-07-22,
ORD-2025-02665,2025-05-17,Boots UK,UK,EDI,DP500-FR,468,3001.6,FULFILLED,2025-05-19,
ORD-2025-02374,2025-09-17,E.Leclerc,FR,EDI,DP1000-FR,185,1348.26,FULFILLED,2025-09-21,
ORD-2025-03394,2025-04-11,Carrefour France,FR,EDI,AL180-EU,1373,6586.0,NOT_FULFILLED,,
ORD-2025-07803,2025-01-08,dm (Drogerie Markt),DE,Email,BS10-DE,1718,13834.74,FULFILLED,2025-01-13,
ORD-2025-05352,2025-04-19,dm (Drogerie Markt),DE,EDI,FX60-UK,1315,18845.58,NOT_FULFILLED,,
ORD-2025-06478,2025-09-03,Mercadona,ES,Manual,DP500-FR,1209,17621.41,FULFILLED,2025-09-06,
ORD-2025-06968,2025-03-27,Mercadona,ES,Manual,DP500-FR,1817,5248.35,FULFILLED,2025-03-30,
ORD-2025-05860,2025-06-23,Boots UK,UK,Manual,BS10-DE,987,14322.65,FULFILLED,2025-06-26,
ORD-2025-01320,2025-02-07,Carrefour France,FR,EDI,CAD400-FR,355,1577.4,NOT_FULFILLED,,
ORD-2025-03679,2025-03-13,Mercadona,ES,EDI,DP500-FR,259,2793.06,FULFILLED,2025-03-18,
ORD-2025-02807,2025-03-12,E.Leclerc,FR,EDI,FX60-UK,902,3083.61,FULFILLED,2025-03-16,
ORD-2025-06350,2025-09-11,Tesco UK,UK,Manual,CAD400-FR,873,5060.64,FULFILLED,2025-09-12,
ORD-2025-01378,2025-02-21,Coop Group,EU,EDI,DP500-FR,776,12480.76,FULFILLED,2025-02-25,
ORD-2025-06689,2025-04-10,dm (Drogerie Markt),DE,Manual,FX60-UK,945,7648.67,FULFILLED,2025-04-11,
ORD-2025-06435,2025-06-15,Lidl Europe,EU,Manual,BS10-DE,1134,14226.8,FULFILLED,2025-06-19,
ORD-2025-02368,2025-04-25,Coop Group,EU,EDI,DP500-FR,1217,7322.89,FULFILLED,2025-04-28,
ORD-2025-01237,2025-11-07,Boots UK,UK,EDI,AL120-EU,1364,23740.13,NOT_FULFILLED,,
ORD-2025-07600,2025-09-08,Boots UK,UK,Email,CAD400-FR,642,6407.22,FULFILLED,2025-09-10,
ORD-2025-07705,2025-12-19,Tesco UK,UK,Email,DP1000-FR,1688,18908.98,FULFILLED,2025-12-22,
ORD-2025-01954,2025-01-12,dm (Drogerie Markt),DE,EDI,MG375-FR,1824,28995.43,FULFILLED,2025-01-17,
ORD-2025-02637,2025-05-05,dm (Drogerie Markt),DE,EDI,AL120-EU,362,4893.09,NOT_FULFILLED,,
ORD-2025-04645,2025-09-23,Coop Group,EU,EDI,DP1000-FR,145,969.01,FULFILLED,2025-09-27,
ORD-2025-06503,2025-05-16,Carrefour France,FR,Manual,CAD400-FR,583,8158.83,FULFILLED,2025-05-20,
ORD-2025-04869,2025-10-07,Mercadona,ES,EDI,CAD400-FR,1722,15062.07,FULFILLED,2025-10-11,
ORD-2025-05510,2025-03-03,Boots UK,UK,EDI,DP1000-FR,1292,20927.79,FULFILLED,2025-03-06,
ORD-2025-02967,2025-04-05,Boots UK,UK,EDI,CAD400-FR,671,8634.7,FULFILLED,2025-04-06,
ORD-2025-02286,2025-09-01,Coop Group,EU,EDI,AL180-EU,1666,7367.39,FULFILLED,2025-09-05,
ORD-2025-03763,2025-01-13,Carrefour France,FR,EDI,MG375-FR,1175,15540.08,FULFILLED,2025-01-14,
ORD-2025-00246,2025-10-25,dm (Drogerie Markt),DE,EDI,AL120-EU,90,1358.94,FULFILLED,2025-10-28,
ORD-2025-05890,2025-08-12,E.Leclerc,FR,Manual,BS10-DE,832,14571.61,FULFILLED,2025-08-15,
ORD-2025-03695,2025-03-12,Tesco UK,UK,EDI,AL120-EU,1709,24559.44,FULFILLED,2025-03-13,
ORD-2025-08394,2025-01-29,Lidl Europe,EU,Fax,BS10-DE,1081,3887.92,FULFILLED,2025-01-30,
ORD-2025-04461,2025-04-07,Lidl Europe,EU,EDI,FX60-UK,1872,10641.64,FULFILLED,2025-04-11,
ORD-2025-04603,2025-07-20,Coop Group,EU,EDI,AL120-EU,367,4042.03,FULFILLED,2025-07-22,
ORD-2025-08307,2025-12-02,Tesco UK,UK,Fax,DP500-FR,546,3364.72,FULFILLED,2025-12-07,
ORD-2025-06196,2025-11-23,Mercadona,ES,Manual,FX60-UK,1803,27475.56,FULFILLED,2025-11-28,
ORD-2025-00099,2025-01-25,Tesco UK,UK,EDI,AL180-EU,1236,12976.76,FULFILLED,2025-01-28,
ORD-2025-02851,2025-06-13,Tesco UK,UK,EDI,FX60-UK,1694,26117.19,FULFILLED,2025-06-16,
ORD-2025-01192,2025-01-05,dm (Drogerie Markt),DE,EDI,FX60-UK,1684,15090.67,FULFILLED,2025-01-06,
ORD-2025-02396,2025-05-25,Tesco UK,UK,EDI,AL120-EU,1870,16656.33,NOT_FULFILLED,,
ORD-2025-02896,2025-07-17,E.Leclerc,FR,EDI,DP500-FR,840,14273.76,FULFILLED,2025-07-18,
